"","species_name"
"449","Quercus hemisphaerica Drake"
"450","Quercus laurifolia Michx."
"451","Quercus buckleyi Nixon & Dorr"
"452","Quercus laevis Walter"
"453","Quercus myrtifolia Willd."
"454","Quercus pumila Walter"
"455","Quercus rubra L."
"456","Quercus velutina Lam."
"457","Quercus falcata Michx."
"458","Quercus shumardii Buckley"
"459","Quercus marilandica (L.) Münchh."
"460","Quercus palustris Münchh."
"461","Quercus imbricaria Michx."
"462","Quercus agrifolia Née"
"463","Quercus incana Roxb."
"464","Quercus kelloggii Newb."
"465","Quercus vacciniifolia Kellogg"
"466","Quercus palmeri (Engelm.) Engelm."
"467","Quercus cedrosensis C.H.Mull."
"468","Quercus chrysolepis Liebm."
"469","Quercus tomentella Engelm."
"470","Lithocarpus keningauensis S.Julia & Soepadmo"
"471","Lithocarpus sericobalanos E.F.Warb."
"472","Lithocarpus palungensis C.H.Cannon & Manos"
"473","Lithocarpus pulcher (King) Markgr."
"474","Lithocarpus revolutus Hatus. ex Soepadmo"
"475","Lithocarpus rotundatus (Blume) A.Camus"
"476","Lithocarpus rufovillosus (Markgr.) Rehder"
"477","Lithocarpus ruminatus Soepadmo"
"478","Lithocarpus nieuwenhuisii (Seemen) A.Camus"
"479","Lithocarpus havilandii (Stapf) Barnett"
"480","Lithocarpus blumeanus (Korth.) Rehder"
"481","Lithocarpus ferrugineus Soepadmo"
"482","Lithocarpus papillifer Hatus. ex Soepadmo"
"483","Lithocarpus encleisocarpus (Korth.) A.Camus"
"484","Lithocarpus fenestratus var. brachycarpus A.Camus"
"485","Lithocarpus conocarpus (Oudem.) Rehder"
"486","Lithocarpus leptogyne (Korth.) Soepadmo"
"487","Lithocarpus bullatus Hatus. ex Soepadmo"
"488","Lithocarpus hatusimae Soepadmo"
"489","Lithocarpus wallichianus (Lindl. ex Hance) Rehder"
"490","Lithocarpus bancanus (Scheff.) Rehder"
"491","Lithocarpus ewyckii (Korth.) Rehder"
"492","Lithocarpus coopertus (Blanco) Rehder"
"493","Lithocarpus bennettii (Miq.) Rehder"
"494","Lithocarpus luteus Soepadmo"
"495","Lithocarpus lucidus (Roxb.) Rehder"
"496","Lithocarpus echinifer (Merr.) A.Camus"
"497","Lithocarpus clementianus (King ex Hook.f.) A.Camus"
"498","Lithocarpus lampadarius (Gamble) A.Camus"
"499","Lithocarpus kalkmanii S.Julia & Soepadmo"
"500","Lithocarpus turbinatus (Stapf) Forman"
"501","Lithocarpus beccarianus (Benth.) A.Camus"
"502","Lithocarpus silvicolarum (Hance) Chun"
"503","Lithocarpus echinotholus (Hu) H.Y.Chun & Huang ex Y.C.Hsu & H.W.Jen"
"504","Lithocarpus dealbatus (Hook.f. & Thomson ex Miq.) Rehder"
"505","Lithocarpus truncatus (King ex Hook.f.) Rehder"
"506","Lithocarpus xylocarpus (Kurz) Markgr."
"507","Lithocarpus cleistocarpus (Seemen) Rehder & E.H.Wilson"
"508","Castanopsis longzhouica C.C.Huang & Y.T.Chang"
"509","Lithocarpus pachylepis A.Camus"
"510","Lithocarpus corneus (Lour.) Rehder"
"511","Lithocarpus edulis (Makino) Nakai"
"512","Lithocarpus echinophorus (Hickel & A.Camus) A.Camus"
"513","Lithocarpus glaber (Thunb.) Nakai"
"514","Lithocarpus litseifolius (Hance) Chun"
"515","Lithocarpus fenestratus (Roxb.) Rehder"
"516","Lithocarpus henryi (Seemen) Rehder & E.H.Wilson"
"517","Lithocarpus Blume"
"518","Lithocarpus Blume"
"519","Lithocarpus pachyphyllus (Kurz) Rehder"
"520","Lithocarpus hancei (Benth.) Rehder"
"521","Lithocarpus grandifolius (D.Don) S.N.Biswas"
"522","Lithocarpus balansae (Drake) A.Camus"
"523","Lithocarpus laoticus (Hickel & A.Camus) A.Camus"
"524","Lithocarpus Blume"
"525","Chrysolepis chrysophylla (Douglas ex Hook.) Hjelmq."
"526","Chrysolepis sempervirens (Kellogg) Hjelmq."
"527","Castanopsis rockii A.Camus"
"528","Colombobalanus excelsa (Lozano, Hern.Cam. & Henao) Nixon & Crepet"
"529","Trigonobalanus verticillata Forman"
"530","Formanodendron doichangensis (A.Camus) Nixon & Crepet"
"531","Fagus sylvatica var. atropunicea Marshall"
"532","Fagus ×taurica Popl."
"533","Fagus sylvatica subsp. orientalis (Lipsky) Greuter & Burdet"
"534","Fagus sylvatica L."
"535","Fagus orientalis Lipsky"
"536","Fagus grandifolia subsp. mexicana (Martínez) A.E.Murray"
"537","Fagus grandifolia subsp. grandifolia"
"538","Fagus grandifolia Ehrh."
"539","Fagus grandifolia var. caroliniana (Loudon) Fernald & Rehder"
"540","Fagus crenata Blume"
"541","Fagus hayatae Palib. ex Hayata"
"542","Fagus lucida Rehder & E.H.Wilson"
"543","Fagus sylvatica subsp. sylvatica"
"544","Fagus longipetiolata Seemen"
"545","Fagus engleriana Seemen ex Diels"
"546","Fagus japonica Maxim."
"547","Fagus hayatae subsp. pashanica (C.C.Yang) R.Peter ex J.Q.Li"
"548","Nothofagus balansae (Baill.) Steenis"
