"","species_name"
"356","Mimosa campicola var. planipes Barneby"
"357","Mimosa pinetorum Standl."
"358","Mimosa palmetorum Barneby"
"359","Mimosa crumenarioides L.P.Queiroz & G.P.Lewis"
"360","Mimosa subenervis Benth."
"361","Mimosa campicola Harms"
"362","Mimosa diplotricha var. diplotricha"
"363","Mimosa selloi Benth."
"364","Mimosa suburbana Barneby"
"365","Mimosa filiformis Benth."
"366","Mimosa gracilis var. stipitata Barneby"
"367","Mimosa gatesiae Barneby"
"368","Mimosa cuiabensis L.Rico & R.Grether"
"369","Mimosa flabellifolia Barneby"
"370","Mimosa supravisa Barneby"
"371","Mimosa osmarii Jordão, M.P.Morim, Baumgratz & Marc.F.Simon"
"372","Mimosa echinocaula Benth."
"373","Mimosa gracilis var. invisiformis Barneby"
"374","Mimosa L."
"375","Mimosa gracilis var. brevissima Barneby"
"376","Mimosa gracilis var. gracilis"
"377","Mimosa paucifolia Benth."
"378","Mimosa burchellii Benth."
"379","Mimosa maracayuensis Chodat & Hassl."
"380","Mimosa serpens Chodat & Hassl."
"381","Mimosa phyllodinea Benth."
"382","Mimosa multiceps Barneby"
"383","Mimosa falcipinna Benth."
"384","Mimosa distans Benth."
"385","Mimosa chiquitaniensis Atahuachi & C.E.Hughes"
"386","Mimosa ursina Mart."
"387","Mimosa modesta var. modesta"
"388","Mimosa honesta Mart."
"389","Mimosa hirsutissima var. barbigera (Benth.) Barneby"
"390","Mimosa hirsutissima var. grossa Barneby"
"391","Mimosa skinneri var. desmodioides (Benth.) Barneby"
"392","Mimosa L."
"393","Mimosa discobola Barneby"
"394","Mimosa papposa var. papposa"
"395","Mimosa hypoglauca var. hypoglauca"
"396","Mimosa pseudoradula var. pseudoradula"
"397","Mimosa radula var. imbricata (Benth.) Barneby"
"398","Mimosa lanuginosa var. lanuginosa"
"399","Mimosa cyclophylla Taub."
"400","Mimosa pyrenea Taub."
"401","Mimosa virgula Barneby"
"402","Mimosa vestita Benth."
"403","Mimosa L."
"404","Mimosa demissa Barneby"
"405","Mimosa flavocaesia Barneby"
"406","Mimosa longipes Benth."
"407","Mimosa dicerastes Barneby"
"408","Mimosa venatorum Barneby"
"409","Mimosa polycephala var. polycephala"
"410","Mimosa callithrix Malme"
"411","Mimosa L."
"412","Mimosa chrysothrix V.F.Dutra & F.C.P.Garcia"
"413","Mimosa L."
"414","Mimosa xanthocentra var. subsericea (Benth.) Barneby"
"415","Mimosa verecunda Benth."
"416","Mimosa jacobita Barneby"
"417","Mimosa chochisensis Atahuachi & C.E.Hughes"
"418","Mimosa xanthocentra subsp. tremula (Benth.) Barneby"
"419","Mimosa macrocephala Benth."
"420","Mimosa procurrens Benth."
"421","Mimosa rufipila Benth."
"422","Mimosa polycarpa Kunth"
"423","Mimosa brevipetiolata var. hirtula (Burkart) Barneby"
"424","Mimosa flagellaris Benth."
"425","Mimosa woodii Atahuachi & C.E.Hughes"
"426","Mimosa boliviana Benth."
"427","Mimosa rusbyana Barneby & Fortunato"
"428","Mimosa polycarpa var. redundans Barneby"
"429","Mimosa pectinatipinna Burkart"
"430","Mimosa polycarpa var. polycarpa"
"431","Mimosa loxensis Barneby"
"432","Mimosa ctenodes Barneby"
"433","Mimosa incarum Barneby"
"434","Mimosa lamolina C.E.Hughes & G.P.Lewis"
"435","Mimosa xanti A.Gray"
"436","Mimosa goldmanii B.L.Rob."
"437","Mimosa deamii B.L.Rob."
"438","Mimosa sicyocarpa B.L.Rob."
"439","Mimosa acapulcensis B.L.Rob."
"440","Mimosa tricephala var. nelsonii (B.L.Rob.) Chehaibar & R.Grether"
"441","Mimosa caerulea Rose"
"442","Mimosa psilocarpa B.L.Rob."
"443","Mimosa sousae R.Grether"
"444","Mimosa lactiflua Delile ex Benth."
"445","Mimosa orthacantha Benth."
"446","Mimosa crassipes Arechav."
"447","Mimosa aurivillus var. aurivillus"
"448","Mimosa urticaria Barneby"
"449","Mimosa bathyrrhena Barneby"
"450","Mimosa taimbensis Burkart"
"451","Mimosa hirsuta Spreng."
"452","Mimosa incana Benth."
"453","Mimosa dolens var. foliolosa (Benth.) Barneby"
"454","Mimosa dolens var. rudis (Benth.) Barneby"
"455","Mimosa dolens var. dolens"
"456","Mimosa dolens subsp. rigida (Benth.) Barneby"
"457","Mimosa coniflora Burkart"
"458","Mimosa myriophylla Bong."
"459","Mimosa adamantina var. adamantina"
"460","Mimosa ramosissima Benth."
"461","Mimosa oblonga var. oblonga"
"462","Mimosa dryandroides var. extratropica Barneby"
"463","Mimosa L."
"464","Mimosa atlantica Barneby"
"465","Mimosa L."
"466","Mimosa sparsiformis Barneby"
"467","Mimosa adpressa Hook. & Arn."
"468","Mimosa niederleinii Burkart"
"469","Mimosa ramboi Burkart"
"470","Mimosa sprengelii DC."
"471","Mimosa ramulosa Benth."
"472","Mimosa parvipinna Benth."
"473","Mimosa schleidenii Herter"
"474","Mimosa pedersenii Barneby"
"475","Mimosa dutrae Malme"
"476","Mimosa fachinalensis Burkart"
"477","Mimosa daleoides Benth."
"478","Mimosa lepidorepens Burkart"
"479","Mimosa mogolensis Burkart"
"480","Mimosa gymnas Barneby"
"481","Mimosa L."
"482","Mimosa leprosa var. parviceps Barneby"
"483","Mimosa calothamnos Mart. ex Benth."
"484","Mimosa aurivillus var. calothamnus (Mart. ex Benth.) Barneby, 1991"
"485","Mimosa caripensis Poir."
"486","Mimosa chrysastra Mart. ex Benth."
"487","Mimosa scabrella Benth."
"488","Mimosa flocculosa Burkart"
"489","Mimosa pilulifera var. pseudincana (Burkart) Barneby"
"490","Mimosa involucrata Benth."
