"","species_name"
"366","Solanum cardiophyllum Lindl."
"367","Solanum ehrenbergii (Bitter) Rydb."
"368","Solanum polyadenium Greenm."
"369","Solanum clarum Correll"
"370","Solanum morelliforme Bitter & Münch"
"371","Solanum bulbocastanum Dunal"
"372","Solanum jamesii Torr."
"373","Solanum cheesmaniae (Riley) Fosberg"
"374","Solanum pimpinellifolium L."
"375","Solanum lycopersicum L."
"376","Solanum galapagense S.C.Darwin & Peralta"
"377","Solanum chmielewskii (C.M.Rick, Kesicki, Fobes & M.Holle) D.M.Spooner, G.J.Anderson & R.K.Jansen"
"378","Solanum pennellii Correll"
"379","Solanum chilense Dunal"
"380","Solanum peruvianum L."
"381","Solanum habrochaites S.Knapp & D.M.Spooner"
"382","Solanum neorickii D.M.Spooner, G.J.Anderson & R.K.Jansen"
"383","Solanum juglandifolium Humb. & Bonpl. ex Dunal"
"384","Solanum ochranthum Humb. & Bonpl. ex Dunal"
"385","Solanum lycopersicoides Dunal"
"386","Solanum sitiens I.M.Johnst."
"387","Solanum etuberosum Lindl."
"388","Solanum palustre Poepp. ex Schltdl."
"389","Solanum appendiculatum Humb. & Bonpl. ex Dunal"
"390","Solanum brevifolium Humb. & Bonpl. ex Dunal"
"391","Solanum caripense Humb. & Bonpl. ex Dunal"
"392","Solanum fraxinifolium Dunal"
"393","Solanum taeniotrichum Correll"
"394","Solanum muricatum Aiton"
"395","Solanum anceps Ruiz & Pav."
"396","Solanum conicum Ruiz & Pav."
"397","Solanum angustialatum Bitter"
"398","Solanum chamaepolybotryon Bitter"
"399","Solanum mite Ruiz & Pav."
"400","Solanum incurvum Ruiz & Pav."
"401","Solanum ternatum Ruiz & Pav."
"402","Solanum savanillense Bitter"
"403","Solanum phaseoloides Pol."
"404","Solanum evolvulifolium Greenm."
"405","Solanum montanum L."
"406","Solanum paposanum Phil."
"407","Solanum multifidum Lam."
"408","Solanum americanum Mill."
"409","Solanum nigrum L."
"410","Solanum ptychanthum Dunal"
"411","Solanum tredecimgranum Bitter"
"412","Solanum opacum A.Br. & C.D.Bouché"
"413","Solanum retroflexum Dunal"
"414","Solanum scabrum Mill."
"415","Solanum villosum Mill."
"416","Solanum annuum C.V.Morton"
"417","Solanum enantiophyllanthum Bitter"
"418","Solanum fiebrigii Bitter"
"419","Solanum pallidum Rusby"
"420","Solanum physalifolium Rusby"
"421","Solanum triflorum Nutt."
"422","Solanum riojense Bitter"
"423","Solanum caesium Griseb."
"424","Solanum palitans C.V.Morton"
"425","Solanum tripartitum Dunal"
"426","Solanum lyratum Thunb."
"427","Solanum wallacei (A.Gray) Parish"
"428","Solanum dulcamara L."
"429","Solanum amygdalifolium Steud."
"430","Solanum crispum Ruiz & Pav."
"431","Solanum laxum Spreng."
"432","Solanum aligerum Schltdl."
"433","Solanum nitidum Ruiz & Pav."
"434","Solanum pubigerum Dunal"
"435","Solanum uncinellum Lindl."
"436","Solanum calileguae Cabrera"
"437","Solanum aviculare G.Forst."
"438","Solanum multivenosum Symon"
"439","Solanum laciniatum Aiton"
"440","Solanum linearifolium Geras. ex Symon"
"441","Solanum vescum F.Muell."
"442","Solanum simile F.Muell."
"443","Solanum symonii H.Eichler"
"444","Solanum capsiciforme (Domin) Baylis"
"445","Solanum herculeum Bohs"
"446","Solanum trisectum Dunal"
"447","Solanum aggregatum Jacq."
"448","Solanum guineense L."
"449","Solanum nakurense C.H.Wright"
"450","Solanum terminale Forssk."
"451","Solanum quadrangulare Thunb."
"452","Solanum valdiviense Dunal"
"453","Solanum monarchostemon S.Knapp"
"454","Solanum thelopodium Sendtn."
"455","Jaltomata dendroidea S.Leiva & Mione"
"456","Jaltomata guillermo-guerrae Mione & S.Leiva"
"457","Jaltomata sanchez-vegae S.Leiva & Mione"
"458","Jaltomata ventricosa (Baker) Mione"
"459","Jaltomata tayabambae S.Leiva & Mione"
"460","Jaltomata weberbaueri (Dammer) Mione"
"461","Jaltomata yacheri S.Leiva & Mione"
"462","Jaltomata herrerae (C.V.Morton) Mione"
"463","Jaltomata bernardelloana S.Leiva & Mione"
"464","Jaltomata sagastegui Mione"
"465","Jaltomata nigricolor S.Leiva & Mione"
"466","Jaltomata paneroi Mione & S.Leiva"
"467","Jaltomata chotanae S.Leiva & Mione"
"468","Jaltomata lanata S.Leiva & Mione"
"469","Jaltomata lojae Mione"
"470","Jaltomata aspera (Ruiz & Pav.) Mione"
"471","Jaltomata lomana Mione & S.Leiva"
"472","Jaltomata mionei S.Leiva & Quip."
"473","Jaltomata truxillana S.Leiva & Mione"
